Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,80.982140,81.375000,80.482140,80.982140,77.150841,41515
2014-01-02,81.232140,82.857140,79.714287,80.267860,76.470352,76168
2014-01-03,80.142860,80.714287,79.375000,80.017860,76.232185,36638
2014-01-06,80.000000,80.446426,79.339287,79.535713,75.772850,17757
2014-01-07,79.946426,80.339287,79.089287,79.446426,75.687775,22554
2014-01-08,79.392860,79.821426,79.035713,79.500000,75.738815,14786
2014-01-09,79.357140,79.642860,76.428574,77.660713,73.986549,48168
2014-01-10,76.071426,78.232140,75.125000,75.375000,71.808983,75370
2014-01-13,75.517860,77.500000,74.321426,74.750000,71.213547,50853
2014-01-14,76.017860,76.750000,73.892860,74.071426,70.567070,49394
2014-01-15,75.696426,75.696426,73.607140,73.982140,70.482010,37315
2014-01-16,75.000000,77.464287,74.178574,76.857140,73.220985,87771
2014-01-17,77.464287,78.946426,75.714287,76.785713,73.152962,122152
2014-01-20,76.678574,79.642860,76.660713,79.267860,75.517670,92960
2014-01-21,77.910713,80.428574,77.500000,79.875000,76.096085,68353
2014-01-22,79.964287,80.000000,77.428574,77.678574,74.003578,33994
2014-01-23,78.107140,79.250000,76.250000,77.321426,73.663330,40219
2014-01-24,77.339287,78.553574,76.535713,77.196426,73.544243,22722
2014-01-27,75.000000,77.250000,74.642860,75.339287,71.774963,16774
2014-01-28,76.732140,76.732140,73.928574,74.732140,71.196533,18919
2014-01-29,75.571426,76.696426,74.089287,74.250000,70.737206,27294
2014-01-30,73.750000,74.285713,72.178574,72.750000,69.308167,33563
2014-01-31,72.678574,73.714287,72.071426,72.892860,69.444260,54292
2014-02-03,74.107140,76.250000,73.446426,73.821426,70.328911,105266
2014-02-04,73.357140,73.517860,71.625000,72.517860,69.087013,46272
2014-02-05,73.035713,75.000000,72.910713,74.678574,71.145493,40205
2014-02-06,75.714287,76.553574,74.642860,75.214287,71.655861,52500
2014-02-07,75.607140,76.000000,74.642860,74.857140,71.315628,34652
2014-02-10,75.000000,75.839287,74.589287,74.803574,71.264587,25060
2014-02-11,75.321426,75.857140,74.517860,75.017860,71.468735,16312
2014-02-12,75.464287,75.482140,74.089287,74.625000,71.094452,13798
2014-02-13,74.696426,74.696426,73.214287,73.517860,70.039696,20686
2014-02-14,73.750000,75.714287,73.571426,74.821426,71.281601,14837
2014-02-17,75.696426,75.696426,73.410713,73.767860,70.277878,16853
2014-02-18,73.214287,74.642860,73.214287,73.785713,70.294876,12706
2014-02-19,74.125000,74.571426,73.928574,74.267860,70.754204,66556
2014-02-20,73.642860,73.821426,72.910713,73.196426,69.733467,20840
2014-02-21,74.107140,76.571426,73.392860,76.196426,72.591530,57940
2014-02-24,75.910713,76.428574,75.000000,75.321426,71.757942,28061
2014-02-25,75.553574,75.696426,74.660713,74.857140,71.315628,13286
2014-02-26,74.821426,75.660713,74.625000,75.000000,71.451721,13963
2014-02-28,75.357140,76.232140,74.375000,75.535713,71.962082,256673
2014-03-03,76.428574,76.428574,73.214287,73.625000,70.141777,55454
2014-03-04,74.535713,75.000000,74.285713,74.607140,71.077446,25835
2014-03-05,74.982140,75.321426,73.928574,74.357140,70.839272,11306
2014-03-06,74.428574,74.821426,73.428574,74.625000,71.094452,28518
2014-03-07,74.857140,77.821426,74.142860,74.821426,71.281601,105397
2014-03-10,75.000000,76.785713,74.660713,75.535713,71.962082,67065
2014-03-11,75.714287,75.714287,74.642860,75.071426,71.519760,25113
2014-03-12,75.357140,75.464287,74.535713,74.750000,71.213547,20440
2014-03-13,75.000000,77.142860,74.285713,74.678574,71.145493,93833
2014-03-14,74.607140,75.178574,73.964287,74.732140,71.196533,32435
2014-03-18,75.035713,75.714287,74.732140,75.392860,71.825974,42504
2014-03-19,75.392860,75.892860,74.285713,74.857140,71.315628,26451
2014-03-20,74.464287,76.071426,74.125000,74.428574,70.907318,82082
2014-03-21,73.928574,75.714287,73.571426,75.357140,71.791977,50733
2014-03-22,null,null,null,null,null,null
2014-03-24,75.000000,76.428574,74.767860,76.142860,72.540512,81569
2014-03-25,76.428574,80.000000,76.250000,79.392860,75.636749,222642
2014-03-26,80.357140,81.500000,79.767860,80.053574,76.266205,97680
2014-03-27,80.321426,80.714287,79.285713,79.839287,76.062050,46586
2014-03-28,79.982140,81.589287,79.982140,80.535713,76.725533,30321
2014-03-31,81.321426,82.500000,80.714287,81.982140,78.103531,77683
2014-04-01,82.660713,82.857140,81.035713,82.196426,78.307678,28674
2014-04-02,82.375000,82.375000,80.714287,81.267860,77.423050,25194
2014-04-03,81.428574,83.857140,81.071426,83.500000,79.549583,76806
2014-04-04,83.660713,84.446426,82.357140,83.017860,79.090248,57170
2014-04-07,83.464287,83.464287,81.428574,82.857140,78.937141,22960
2014-04-09,82.642860,83.928574,81.428574,83.160713,79.226349,52119
2014-04-10,83.214287,83.642860,82.178574,82.482140,78.579872,26448
2014-04-11,82.303574,83.607140,82.267860,83.285713,79.345421,37284
2014-04-15,83.928574,84.107140,82.410713,83.803574,79.838799,25583
2014-04-16,84.285713,85.357140,84.285713,85.035713,81.012634,50965
2014-04-17,85.357140,90.107140,85.357140,87.732140,83.581482,170632
2014-04-21,88.392860,88.750000,86.089287,86.767860,82.662827,45141
2014-04-22,88.392860,88.571426,86.785713,87.232140,83.105164,57394
2014-04-23,87.500000,88.142860,86.071426,87.482140,83.343315,22416
2014-04-24,87.482140,87.482140,87.482140,87.482140,83.343315,0
2014-04-25,87.482140,88.482140,86.214287,87.500000,83.360336,32692
2014-04-28,88.000000,88.571426,85.571426,86.678574,82.577766,40849
2014-04-29,86.607140,86.910713,85.071426,86.000000,81.931297,40101
2014-04-30,86.071426,88.392860,85.000000,85.964287,81.897270,81149
2014-05-02,87.214287,87.535713,86.089287,86.625000,82.526741,13115
2014-05-05,86.875000,86.875000,84.482140,85.678574,81.625092,17603
2014-05-06,85.571426,89.071426,85.571426,86.714287,82.611794,78859
2014-05-07,86.785713,87.107140,85.000000,86.285713,82.203499,15388
2014-05-08,86.607140,87.357140,85.571426,85.857140,81.795204,10925
2014-05-09,86.428574,86.696426,85.714287,86.017860,81.948326,13451
2014-05-12,86.357140,87.142860,83.928574,85.250000,81.216789,45203
2014-05-13,85.892860,86.250000,83.589287,85.392860,81.352890,68944
2014-05-14,85.946426,87.142860,85.357140,86.410713,82.322586,48045
2014-05-15,87.303574,87.642860,86.071426,86.607140,82.509720,38452
2014-05-16,86.464287,86.589287,82.857140,84.714287,80.706413,95440
2014-05-19,85.660713,85.714287,83.446426,83.660713,79.702675,47090
2014-05-20,83.857140,86.428574,83.857140,85.285713,81.250809,45239
2014-05-21,84.321426,89.607140,84.321426,87.767860,83.615524,126646
2014-05-22,89.625000,93.214287,89.285713,90.375000,86.099319,210672
2014-05-23,91.196426,91.910713,87.857140,88.446426,84.261978,67424
2014-05-26,89.785713,90.607140,86.428574,86.750000,82.645828,54446
2014-05-27,86.785713,88.214287,85.535713,85.857140,81.795204,46180
2014-05-28,85.910713,87.857140,85.357140,86.678574,82.577766,28425
2014-05-29,86.553574,87.464287,85.892860,86.571426,82.475700,30881
2014-05-30,87.017860,89.214287,84.750000,88.303574,84.125893,119543
2014-06-02,89.285713,89.285713,86.607140,87.303574,83.173210,49137
2014-06-03,88.035713,88.571426,86.267860,86.696426,82.594780,47275
2014-06-04,86.696426,87.678574,86.464287,86.875000,82.764900,15758
2014-06-05,87.357140,88.928574,86.785713,87.714287,83.564499,84784
2014-06-06,88.571426,91.607140,88.035713,91.178574,86.864883,216574
2014-06-09,91.160713,97.071426,90.732140,96.392860,91.832474,383952
2014-06-10,97.750000,98.571426,95.071426,96.446426,91.883514,198517
2014-06-11,97.142860,98.642860,96.785713,97.464287,92.853210,138815
2014-06-12,98.553574,99.035713,96.607140,96.892860,92.308823,70336
2014-06-13,96.785713,97.142860,93.214287,93.571426,89.144516,63803
2014-06-16,93.571426,94.303574,91.071426,91.428574,87.103035,35448
2014-06-17,91.821426,96.785713,91.785713,95.839287,91.305092,147366
2014-06-18,97.500000,101.375000,95.357140,96.821426,92.240761,395707
2014-06-19,98.446426,100.000000,97.000000,99.160713,94.469368,196434
2014-06-20,100.000000,100.000000,96.446426,97.285713,92.683083,48372
2014-06-23,98.535713,100.232140,97.500000,99.696426,94.979736,74320
2014-06-24,100.714287,100.714287,97.410713,98.071426,93.431625,38410
2014-06-25,98.071426,99.500000,97.142860,97.946426,93.312538,51270
2014-06-26,97.964287,99.696426,97.017860,98.821426,94.146141,56910
2014-06-27,99.875000,103.464287,98.446426,101.321426,96.527870,205069
2014-06-30,101.071426,103.750000,100.000000,103.375000,98.484299,124966
2014-07-01,104.071426,106.071426,104.071426,105.196426,100.219543,99036
2014-07-02,105.178574,106.482140,101.785713,102.339287,97.497581,80362
2014-07-03,102.500000,102.857140,101.428574,101.642860,96.834084,14683
2014-07-04,102.142860,105.357140,102.142860,104.553574,99.607094,85192
