Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,263.000000,264.399994,261.000000,262.549988,261.239624,615128
2014-01-02,263.000000,269.250000,257.000000,259.049988,257.757111,4157709
2014-01-03,257.500000,261.200012,253.199997,255.649994,254.374069,1933259
2014-01-06,256.500000,262.500000,255.100006,258.899994,257.607849,1561302
2014-01-07,259.049988,262.500000,255.199997,256.799988,255.518326,1593897
2014-01-08,257.250000,260.899994,256.049988,258.350006,257.060608,1122109
2014-01-09,256.350006,265.899994,255.250000,264.350006,263.030670,2298715
2014-01-10,265.000000,268.799988,259.200012,261.850006,260.543152,2589145
2014-01-13,261.549988,265.700012,257.200012,260.200012,258.901398,1272194
2014-01-14,258.000000,262.149994,252.100006,253.899994,252.632813,2357415
2014-01-15,254.350006,258.799988,254.100006,257.100006,255.816849,1643269
2014-01-16,257.350006,264.750000,257.000000,260.950012,259.647644,1455905
2014-01-17,261.000000,267.799988,258.149994,260.350006,259.050629,2419907
2014-01-20,262.000000,262.850006,256.649994,260.000000,258.702362,1097559
2014-01-21,261.299988,262.799988,258.100006,261.100006,259.796875,749132
2014-01-22,261.000000,263.700012,260.000000,261.600006,260.294403,1078684
2014-01-23,260.500000,269.200012,260.500000,267.000000,265.667450,1971383
2014-01-24,266.000000,268.000000,260.950012,262.049988,260.742126,1065415
2014-01-27,259.799988,259.799988,253.250000,253.699997,252.433807,2219712
2014-01-28,253.699997,261.299988,250.300003,258.250000,256.961121,2207980
2014-01-29,260.299988,260.899994,252.100006,253.949997,252.682571,1138012
2014-01-30,250.000000,255.800003,247.600006,249.899994,248.652771,4149903
2014-01-31,253.500000,255.550003,248.149994,250.300003,249.050781,1514649
2014-02-03,248.149994,250.350006,242.100006,243.199997,241.986221,1500863
2014-02-04,241.100006,244.350006,238.199997,241.949997,240.742462,1329383
2014-02-05,241.000000,245.250000,240.100006,242.399994,241.190201,829664
2014-02-06,244.000000,248.350006,239.449997,243.949997,242.732468,1815315
2014-02-07,245.800003,248.000000,242.449997,244.100006,242.881729,978734
2014-02-10,244.350006,247.949997,241.600006,243.399994,242.185211,801207
2014-02-11,243.000000,245.199997,239.300003,241.649994,240.443954,1101135
2014-02-12,243.000000,244.100006,240.699997,242.750000,241.538467,677921
2014-02-13,241.000000,242.949997,232.000000,234.000000,232.832138,1527042
2014-02-14,234.899994,237.000000,231.149994,235.399994,234.225143,1082293
2014-02-17,238.000000,238.750000,232.000000,236.350006,235.170410,924745
2014-02-18,234.149994,253.899994,233.000000,252.449997,251.190048,3691410
2014-02-19,252.050003,252.100006,244.100006,245.199997,243.976227,1233050
2014-02-20,244.199997,247.949997,240.000000,242.949997,241.737457,1002001
2014-02-21,245.000000,247.600006,243.699997,246.000000,244.772247,717329
2014-02-24,246.000000,246.850006,240.500000,243.550003,242.334473,746078
2014-02-25,245.300003,246.000000,239.550003,242.000000,240.792206,1015539
2014-02-26,242.300003,245.550003,237.100006,238.649994,237.458923,1935247
2014-02-28,237.300003,242.850006,237.250000,239.350006,238.155441,1747349
2014-03-03,239.399994,246.750000,237.000000,242.399994,241.190201,1586627
2014-03-04,242.100006,249.100006,242.000000,247.750000,246.513504,1597591
2014-03-05,249.699997,251.500000,243.100006,246.750000,245.518509,1325547
2014-03-06,247.199997,255.800003,246.500000,252.649994,251.389053,1480154
