Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,40.433960,41.368938,40.204048,41.192673,38.027824,7564701
2014-01-02,40.464615,41.192673,38.824574,39.138786,36.131741,17188171
2014-01-03,38.778587,39.246078,37.475750,38.065861,35.141247,11525782
2014-01-06,37.996887,39.069813,37.506405,38.632977,35.664791,10660990
2014-01-07,38.832237,39.069813,36.939289,37.084900,34.235649,11002957
2014-01-08,37.184528,37.383785,36.372169,36.809006,33.980957,11164732
2014-01-09,36.946953,38.119507,36.786015,37.636688,34.745049,10507045
2014-01-10,37.644356,37.897259,36.525448,36.931625,34.094154,5704881
2014-01-13,36.655731,37.437431,35.690098,36.065620,33.294682,7177827
2014-01-14,35.575142,37.705666,35.444859,37.437431,34.561096,11475891
2014-01-15,37.705666,38.609985,37.192192,38.188480,35.254444,8902244
2014-01-16,38.380074,38.770927,37.874268,38.111843,35.183693,6186316
2014-01-17,38.265118,38.272781,36.494789,36.763023,33.938503,8975739
2014-01-20,36.946953,38.265118,36.479462,37.812958,34.907768,8891975
2014-01-21,38.219135,38.395401,37.276493,37.858940,34.950230,5481746
2014-01-22,37.889595,37.927914,37.123219,37.698002,34.801647,4602079
2014-01-23,37.399113,39.652256,37.092564,39.445335,36.414734,23046789
2014-01-24,39.544964,40.234703,38.058197,38.288109,35.346416,15586221
2014-01-27,37.736320,37.751644,36.218895,36.333851,33.542305,8768504
2014-01-28,36.939289,37.368458,36.172913,36.770683,33.945576,7477243
2014-01-29,36.939289,39.391689,36.939289,39.000839,36.004395,13952648
2014-01-30,37.713329,38.663631,36.356842,36.793678,33.966808,11247296
2014-01-31,36.923962,37.705666,35.138306,36.609749,33.797005,20725876
2014-02-03,36.556103,37.261166,35.713089,36.019638,33.252235,10780834
2014-02-04,35.674770,35.697762,34.571190,35.452522,32.728691,12381675
2014-02-05,35.253262,36.249550,34.946712,35.306911,32.594273,10903926
2014-02-06,35.460182,36.088612,34.410252,34.686146,32.021194,11967824
2014-02-07,35.099987,35.299248,34.272305,34.594181,31.936296,12557927
2014-02-10,34.333614,35.054005,33.812477,33.981079,31.370302,9864044
2014-02-11,33.981079,34.456234,33.352654,33.866123,31.264177,10139020
2014-02-12,34.165009,34.325951,33.513592,33.720512,31.129755,16561644
2014-02-13,33.904442,34.157345,33.184052,33.375645,30.811380,14370472
2014-02-14,33.122742,33.597893,32.203091,32.984791,30.450560,8812757
2014-02-17,32.816189,33.935097,32.662914,33.743504,31.150976,9081862
2014-02-18,33.758831,35.406536,33.758831,34.908394,32.226364,21739557
2014-02-19,35.391212,37.552387,35.061668,37.406776,34.532799,39225103
2014-02-20,37.245838,38.740273,36.648067,37.583042,34.695518,32912810
2014-02-21,37.774639,38.410728,37.207520,38.257454,35.318119,19831987
2014-02-24,38.449047,39.039158,37.966232,38.265118,35.325195,13804431
2014-02-25,38.433720,38.916538,37.766975,38.219135,35.282745,12963544
2014-02-26,38.288109,38.410728,37.337803,38.058197,35.134167,11502830
2014-02-28,38.203808,39.315052,38.019878,38.970184,35.976093,11098296
2014-03-03,39.085140,40.694527,39.085140,40.449287,37.341553,17474193
2014-03-04,40.771164,41.238655,40.395641,41.031734,37.879250,13359479
2014-03-05,41.384266,41.537540,40.495270,41.070049,37.914616,10939992
2014-03-06,41.230991,42.196625,40.955093,42.051014,38.820217,10300462
2014-03-07,42.227280,47.423302,41.905399,46.457672,42.888306,38471706
2014-03-10,46.572624,49.492516,46.135792,48.549873,44.819771,35582025
2014-03-11,48.802776,49.967670,48.296970,48.787453,45.039093,25433009
2014-03-12,48.894745,49.147648,47.446293,48.028740,44.338676,16306756
2014-03-13,48.205006,49.048019,46.840858,47.361992,43.723152,15814673
2014-03-14,46.764221,49.737755,46.220093,49.086338,45.315010,23328824
2014-03-18,49.561489,50.458149,48.948391,49.507843,45.704140,17247215
2014-03-19,49.722427,50.197582,49.354568,49.668781,45.852707,12149667
2014-03-20,49.492516,49.492516,47.906120,48.182014,44.480175,15529852
2014-03-21,48.434917,50.304874,48.342953,49.975330,46.135704,19101574
2014-03-22,null,null,null,null,null,null
2014-03-24,50.120945,50.856663,49.553825,49.806728,45.980061,13104636
2014-03-25,49.768410,51.270508,49.446533,50.703388,46.807823,17504426
2014-03-26,50.948627,51.577057,50.074963,50.412167,46.538979,12981720
2014-03-27,50.504131,51.132561,50.297211,50.726379,46.829052,9714620
2014-03-28,50.871990,54.826488,50.596096,54.535267,50.345299,27232075
2014-03-31,55.033409,57.140942,54.811161,56.405220,52.071583,22901710
2014-04-01,56.711769,56.911030,53.715244,54.060116,49.906658,21972544
2014-04-02,54.389652,55.485573,54.075439,54.949108,50.727345,20047703
2014-04-03,54.995090,55.102383,53.186443,53.899174,49.758080,15944250
2014-04-04,54.136749,57.094959,53.876183,56.911026,52.538528,26807316
2014-04-07,57.163933,58.627708,56.489521,58.068256,53.606850,20483534
2014-04-09,58.390133,59.225483,57.079632,58.604721,54.102093,15543063
2014-04-10,58.849957,73.250153,58.604717,72.016289,66.483238,163256482
2014-04-11,69.127052,71.985634,66.299126,67.088493,61.934055,99345993
2014-04-15,67.410370,69.142380,62.996048,64.007668,59.089931,60823718
2014-04-16,64.375526,72.315170,64.114960,65.984909,60.915264,177391228
2014-04-17,66.674652,69.847443,66.582687,67.188126,62.026028,71473800
2014-04-21,67.747574,69.517899,67.555984,67.916176,62.698151,41899204
2014-04-22,68.368340,68.927795,66.766617,67.487007,62.301952,29997176
2014-04-23,67.824211,68.667229,65.279846,66.184166,61.099213,34164514
2014-04-24,66.184166,66.184166,66.184166,66.184166,61.099213,0
2014-04-25,66.483055,67.578972,65.992577,66.291466,61.198265,20028751
2014-04-28,66.368103,66.873909,64.084305,65.609390,60.568600,24352807
2014-04-29,65.141899,68.743866,65.141899,66.475395,61.368065,42478365
2014-04-30,66.812599,68.192070,60.650940,64.045982,59.125301,44620801
2014-05-02,64.927315,66.260803,63.800743,64.490479,59.535652,22671901
2014-05-05,64.835350,67.134476,63.164650,65.333496,60.313896,34969492
2014-05-06,65.984909,66.873909,65.195549,66.291466,61.198265,20698162
2014-05-07,66.582687,66.766617,65.164894,65.517426,60.483688,15131718
2014-05-08,65.984909,66.191833,64.406181,64.812363,59.832798,12713216
2014-05-09,65.003952,67.594299,65.003952,66.237816,61.148739,42148638
2014-05-12,66.942879,68.406654,65.402466,65.931267,60.865742,31488913
2014-05-13,67.019516,74.637291,66.889236,73.342117,67.707214,129033563
2014-05-14,73.878578,79.319839,73.572029,76.353966,70.487656,112519539
2014-05-15,76.936417,78.783379,75.947792,76.721832,70.827271,39984059
2014-05-16,83.534904,89.665909,79.480782,81.189796,74.951950,124774351
2014-05-19,83.534904,85.742065,82.002159,82.845169,76.480141,48309966
2014-05-20,83.918091,84.132683,81.097832,81.718597,75.440125,19135468
2014-05-21,81.917854,81.925514,77.871391,78.997963,72.928513,28986927
2014-05-22,79.672379,80.109207,76.652855,76.905762,70.997055,34579057
2014-05-23,77.097351,79.013290,76.660522,77.886719,71.902657,24369261
2014-05-26,78.783379,81.312416,68.797508,74.943840,69.185867,45272036
2014-05-27,74.507004,74.859535,69.924080,72.736679,67.148293,25778962
2014-05-28,72.008621,74.759911,71.778709,73.012573,67.402985,17169244
2014-05-29,72.368820,73.709976,68.720871,69.249672,63.929188,22030870
2014-05-30,69.019760,75.028137,68.973778,73.403427,67.763817,38181345
2014-06-02,74.338402,74.798225,72.591064,73.725304,68.060959,17431727
2014-06-03,73.618011,76.392288,73.112206,73.970543,68.287361,39369901
2014-06-04,73.602684,76.928749,73.602684,76.262009,70.402779,25091701
2014-06-05,76.622200,77.327271,75.150764,76.353973,70.487663,20274720
2014-06-06,76.974731,77.940369,76.200691,77.526527,71.570137,18955491
2014-06-09,78.017006,78.829361,77.051369,77.587837,71.626717,15199909
2014-06-10,77.710457,77.871391,74.721588,76.009102,70.169296,10566311
2014-06-11,76.009102,77.618492,74.070175,74.729256,68.987778,17285473
2014-06-12,74.077835,75.411331,73.434082,74.982155,69.221252,10587325
2014-06-13,74.583641,77.710457,70.544846,72.023949,66.490311,32283947
2014-06-16,71.579453,73.096878,69.188362,72.744339,67.155365,17994858
2014-06-17,72.353493,74.338402,71.318886,74.031853,68.343956,15877371
2014-06-18,74.185127,75.947792,72.437790,73.579689,67.926537,18813510
2014-06-19,73.564362,74.338402,70.307266,70.606155,65.181458,19045649
2014-06-20,70.659805,70.813080,68.513954,68.828163,63.540070,18983369
2014-06-23,69.203690,70.353249,69.035088,69.586876,64.240479,13348884
2014-06-24,69.962402,71.847687,69.947075,71.188599,65.719154,14149979
2014-06-25,71.272903,71.732727,70.690460,70.905045,65.457382,6297469
2014-06-26,71.127289,71.257576,68.713211,69.012093,63.709858,9215158
2014-06-27,68.705544,69.586876,66.184174,67.065498,61.912823,17430461
2014-06-30,67.057838,70.046700,67.057838,69.747818,64.389061,13188995
2014-07-01,70.138664,71.073647,69.770805,70.291939,64.891365,10344116
2014-07-02,70.828407,76.698837,70.667465,75.518623,69.716492,51599895
2014-07-03,75.924797,77.633820,74.951500,75.940125,70.105621,32857322
2014-07-04,76.024429,77.633820,75.717880,76.445938,70.572563,24703516
2014-07-07,76.637527,77.235306,75.717880,76.353973,70.487663,13122911
2014-07-08,76.338646,76.438271,68.054123,69.395279,64.063614,20139695
2014-07-09,69.127052,70.199974,65.325829,68.061790,62.832577,25372438
2014-07-10,68.069450,71.870674,64.957970,68.138428,62.903324,25640616
2014-07-11,67.923843,69.878098,63.777752,64.620766,59.655922,19688526
2014-07-14,64.260567,64.812355,62.720154,63.900372,58.990879,11489834
2014-07-15,64.452164,66.659325,64.452164,66.444740,61.339764,15777433
2014-07-16,66.827927,69.341637,65.946594,68.973778,63.674496,18102038
2014-07-17,68.720871,69.993057,68.536942,69.219017,63.900890,13661126
2014-07-18,68.935455,70.966354,66.674652,69.747818,64.389061,20730528
2014-07-21,70.422226,71.058319,68.207397,68.659561,63.384422,16133257
2014-07-22,68.743866,69.663513,67.678604,68.314690,63.066044,11191951
2014-07-23,68.521614,69.387619,66.904564,67.854866,62.641552,10871168
2014-07-24,67.992813,68.950783,66.827927,67.647949,62.450523,12962878
2014-07-25,67.540657,67.747574,64.406181,65.433121,60.405869,13647491
2014-07-28,66.023232,67.211113,65.601723,66.306793,61.212410,11682618
2014-07-30,66.375763,67.578972,66.345108,67.425697,62.245358,9315377
2014-07-31,67.080826,68.130760,66.084541,66.490723,62.683758,10707462
2014-08-01,65.808647,66.368103,64.237579,64.452164,60.761913,10747599
2014-08-04,64.536461,66.552032,64.467491,66.191833,62.401981,11440661
2014-08-05,66.199493,68.107773,65.356483,67.502335,63.637444,13865302
2014-08-06,67.701591,70.491196,67.356728,69.663513,65.674881,27894864
2014-08-07,69.801460,71.694405,69.425934,71.127289,67.054855,20944699
2014-08-08,70.276611,70.276611,68.567596,69.709496,65.718224,16013074
2014-08-11,73.142860,74.721588,71.725060,73.564362,69.352386,34797540
2014-08-12,73.832596,74.238777,72.614059,73.127533,68.940567,13230952
2014-08-13,73.127533,74.100830,70.828407,73.794273,69.569130,17332709
2014-08-14,74.070175,74.905518,72.690697,74.614296,70.342201,15777015
2014-08-18,74.767570,76.330978,74.031853,75.549278,71.223656,12679407
2014-08-19,75.871155,76.882767,75.104774,76.116394,71.758301,14132984
2014-08-20,76.024429,77.281281,74.683273,76.330978,71.960594,21675248
2014-08-21,76.484253,77.143333,75.219734,76.239014,71.873909,17293700
2014-08-22,76.047417,77.557182,75.426659,77.319603,72.892624,13959029
2014-08-25,77.403908,79.059273,75.457314,76.277328,71.910027,20103296
2014-08-26,75.702553,75.871155,73.648666,75.189079,70.884079,13971444
2014-08-27,75.258057,75.740868,72.997246,73.939888,69.706413,12951493
2014-08-28,73.824928,75.104774,73.112206,73.403427,69.200668,11892378
2014-09-01,73.686981,75.687225,73.526047,74.959167,70.667328,13429079
2014-09-02,74.575981,75.809845,74.575981,75.618248,71.288681,8817083
2014-09-03,76.024429,76.974731,75.579933,76.223686,71.859444,13984049
2014-09-04,76.162376,79.089928,75.181419,78.829361,74.315941,19464556
2014-09-05,79.243202,80.300804,77.725784,78.124298,73.651237,15586534
2014-09-08,78.185608,80.086220,77.603165,79.342834,74.800011,11586568
2014-09-09,79.396477,79.396477,77.472878,77.672134,73.224968,8874124
2014-09-10,76.622200,78.476830,76.292664,77.672134,73.224968,7235195
2014-09-11,77.955696,78.177940,76.522575,77.020714,72.610847,5716670
2014-09-12,77.373245,77.388580,75.572266,76.430611,72.054527,10700729
2014-09-15,76.208359,77.097351,75.457314,76.185364,71.823326,6417325
2014-09-16,75.633575,77.204643,75.181419,75.664230,71.332024,16559412
2014-09-17,75.641243,76.637527,74.208122,75.840500,71.498192,16118995
2014-09-18,75.150764,78.292900,75.150764,78.078316,73.607880,17331032
2014-09-19,78.553467,78.568794,75.120110,75.840500,71.498192,16029202
2014-09-22,75.334694,76.407616,74.882530,76.223686,71.859444,7833962
2014-09-23,76.622200,76.637527,74.077835,74.369057,70.111000,19682406
2014-09-24,74.353729,74.920845,72.851639,74.039520,69.800354,16265451
2014-09-25,74.338402,74.338402,71.640762,72.238533,68.102470,16300897
2014-09-26,71.594780,73.326790,71.104301,72.598732,68.442047,10924765
2014-09-29,72.805649,74.338402,72.100586,73.112206,68.926117,5637962
2014-09-30,72.430130,74.031853,71.579453,72.146568,68.015770,4965223
2014-10-01,71.886002,73.211830,69.770805,71.119629,67.047630,7856653
2014-10-07,70.429886,71.924324,68.904800,69.318642,65.349747,7461357
2014-10-08,68.751526,71.656090,68.751526,70.751770,66.700821,9093116
2014-10-09,71.119629,72.322838,70.721115,71.464493,67.372749,5687879
2014-10-10,70.767097,71.272903,69.740150,70.629150,66.585236,7274614
