Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,16.975000,16.975000,16.719999,16.889999,16.251215,826600
2014-01-03,17.100000,17.115000,16.785000,16.889999,16.251215,892800
2014-01-06,16.825001,17.305000,16.809999,17.240000,16.587978,2531000
2014-01-07,17.545000,17.690001,17.084999,17.225000,16.573544,1732200
2014-01-08,17.184999,17.215000,17.025000,17.080000,16.434027,1066200
2014-01-09,17.250000,17.250000,16.705000,16.795000,16.159809,1733800
2014-01-10,16.850000,16.934999,16.730000,16.865000,16.227158,1691200
2014-01-13,17.100000,17.280001,16.990000,17.045000,16.400354,1613400
2014-01-14,17.055000,17.145000,16.985001,17.049999,16.405159,1397400
2014-01-15,17.455000,17.785000,17.350000,17.580000,16.915117,2996600
2014-01-16,17.580000,17.600000,17.379999,17.405001,16.746738,1506000
2014-01-17,17.315001,17.315001,17.030001,17.075001,16.429216,1446800
2014-01-21,17.375000,17.495001,17.240000,17.475000,16.814089,1820600
2014-01-22,17.504999,17.504999,17.264999,17.350000,16.693815,1686200
2014-01-23,17.315001,17.315001,16.690001,16.809999,16.174240,3981000
2014-01-24,16.570000,16.620001,16.075001,16.155001,15.544012,3048000
2014-01-27,16.020000,16.125000,15.460000,15.675000,15.082167,3377000
2014-01-28,15.805000,15.915000,15.725000,15.770000,15.173573,2231800
2014-01-29,15.515000,15.735000,15.405000,15.510000,14.923407,1846200
2014-01-30,15.610000,15.735000,15.450000,15.735000,15.139896,1312400
2014-01-31,15.480000,15.805000,15.350000,15.645000,15.053301,1553600
2014-02-03,15.695000,15.950000,15.285000,15.305000,14.726161,1710600
2014-02-04,15.630000,15.870000,15.610000,15.740000,15.144707,1050600
2014-02-05,15.785000,15.860000,15.450000,15.665000,15.072543,1520200
2014-02-06,15.800000,16.174999,15.765000,16.094999,15.486280,1279000
2014-02-07,16.285000,16.285000,16.045000,16.150000,15.539202,1548200
2014-02-10,16.125000,16.315001,16.125000,16.305000,15.688339,1647800
2014-02-11,16.285000,16.795000,16.250000,16.709999,16.078022,2688200
2014-02-12,16.660000,16.754999,16.510000,16.615000,15.986616,1531800
2014-02-13,16.200001,16.400000,16.110001,16.365000,15.746071,1723400
2014-02-14,16.350000,16.629999,16.235001,16.485001,15.861532,1009400
2014-02-18,16.719999,16.924999,16.650000,16.809999,16.174240,1262000
2014-02-19,16.905001,16.930000,16.620001,16.684999,16.053965,1153200
2014-02-20,16.600000,16.764999,16.500000,16.650000,16.020290,985600
2014-02-21,16.655001,16.670000,16.485001,16.514999,15.890394,1617000
2014-02-24,16.740000,17.135000,16.605000,16.889999,16.251215,1929000
2014-02-25,16.830000,16.940001,16.594999,16.799999,16.164616,1073600
2014-02-26,17.035000,17.035000,16.790001,16.820000,16.183861,899400
2014-02-27,16.809999,16.930000,16.660000,16.805000,16.169430,3120600
2014-02-28,16.750000,17.035000,16.709999,16.795000,16.159809,2402800
2014-03-03,16.615000,16.635000,16.400000,16.510000,15.885584,2400000
2014-03-04,16.834999,17.014999,16.730000,17.004999,16.361862,3120200
2014-03-05,16.924999,17.344999,16.875000,17.299999,16.645708,2242400
2014-03-06,17.430000,17.844999,17.430000,17.754999,17.083498,2025600
2014-03-07,18.309999,18.965000,18.309999,18.665001,17.959084,5267400
2014-03-10,18.780001,19.120001,18.570000,19.115000,18.392065,3118000
2014-03-11,18.980000,19.200001,18.549999,18.684999,17.978327,3174000
2014-03-12,18.684999,18.955000,18.600000,18.865000,18.151520,2365800
2014-03-13,18.900000,19.070000,18.549999,18.770000,18.060112,4285600
2014-03-14,18.700001,19.160000,18.670000,19.000000,18.281412,7295800
2014-03-17,19.075001,19.260000,19.040001,19.170000,18.444984,2209000
2014-03-18,19.100000,19.405001,19.010000,19.320000,18.589312,2891400
2014-03-19,19.290001,19.430000,19.045000,19.184999,18.459415,2354600
2014-03-20,19.025000,19.299999,18.930000,19.184999,18.459415,2165800
2014-03-21,19.299999,19.299999,19.090000,19.240000,18.512339,10762200
2014-03-24,19.575001,19.820000,19.355000,19.514999,18.776934,2385600
2014-03-25,19.695000,19.895000,19.575001,19.790001,19.041536,3543200
2014-03-26,19.750000,20.084999,19.670000,20.045000,19.286890,3043800
2014-03-27,20.000000,20.254999,19.950001,20.205000,19.440838,2654000
2014-03-28,20.299999,20.485001,20.160000,20.195000,19.431217,2547600
2014-03-31,20.420000,20.535000,20.285000,20.514999,19.739113,1835800
2014-04-01,20.370001,20.559999,20.209999,20.510000,19.734304,3361800
2014-04-02,20.315001,20.754999,20.240000,20.684999,19.902685,2716600
2014-04-03,20.440001,20.440001,20.139999,20.260000,19.493757,3121400
2014-04-04,20.445000,20.455000,20.170000,20.215000,19.450460,3053200
2014-04-07,20.170000,20.295000,20.030001,20.150000,19.387918,2193800
2014-04-08,20.195000,20.385000,20.180000,20.295000,19.527433,1712600
